Label Identifying Reader Id,Write Message timestamp,Read Start Timestamp,Read Finish Timestamp
reader1,2021-04-18 02:18:06.643818,2021-04-18 02:18:06.648217,2021-04-18 02:18:06.663642
reader1,2021-04-18 02:18:06.643818,2021-04-18 02:18:06.663698,2021-04-18 02:18:06.665055
reader1,2021-04-18 02:18:06.664464,2021-04-18 02:18:06.665220,2021-04-18 02:18:06.666382
reader1,2021-04-18 02:18:06.664464,2021-04-18 02:18:06.666402,2021-04-18 02:18:06.667264
reader1,2021-04-18 02:18:06.664464,2021-04-18 02:18:06.667279,2021-04-18 02:18:06.668245
reader1,2021-04-18 02:18:06.667681,2021-04-18 02:18:06.668264,2021-04-18 02:18:06.669237
reader1,2021-04-18 02:18:06.667681,2021-04-18 02:18:06.669260,2021-04-18 02:18:06.670165
reader1,2021-04-18 02:18:06.667681,2021-04-18 02:18:06.670189,2021-04-18 02:18:06.671058
reader1,2021-04-18 02:18:06.667681,2021-04-18 02:18:06.671092,2021-04-18 02:18:06.672170
reader1,2021-04-18 02:18:06.671215,2021-04-18 02:18:06.672230,2021-04-18 02:18:06.673115
reader1,2021-04-18 02:18:06.671215,2021-04-18 02:18:06.673131,2021-04-18 02:18:06.674123
reader1,2021-04-18 02:18:06.673487,2021-04-18 02:18:06.674176,2021-04-18 02:18:06.675228
reader1,2021-04-18 02:18:06.673487,2021-04-18 02:18:06.675241,2021-04-18 02:18:06.677110
reader1,2021-04-18 02:18:06.673487,2021-04-18 02:18:06.677198,2021-04-18 02:18:06.678392
reader1,2021-04-18 02:18:06.677555,2021-04-18 02:18:06.678403,2021-04-18 02:18:06.687750
reader1,2021-04-18 02:18:06.682135,2021-04-18 02:18:06.687878,2021-04-18 02:18:06.690568
reader1,2021-04-18 02:18:06.688107,2021-04-18 02:18:06.690586,2021-04-18 02:18:06.691650
reader1,2021-04-18 02:18:06.688107,2021-04-18 02:18:06.691727,2021-04-18 02:18:06.692427
reader1,2021-04-18 02:18:06.688107,2021-04-18 02:18:06.692595,2021-04-18 02:18:06.693513
reader1,2021-04-18 02:18:06.693019,2021-04-18 02:18:06.693532,2021-04-18 02:18:06.694628
reader1,2021-04-18 02:18:06.693019,2021-04-18 02:18:06.694647,2021-04-18 02:18:06.695680
reader1,2021-04-18 02:18:06.693019,2021-04-18 02:18:06.695839,2021-04-18 02:18:06.697183
reader1,2021-04-18 02:18:06.695755,2021-04-18 02:18:06.697196,2021-04-18 02:18:06.698177
reader1,2021-04-18 02:18:06.695755,2021-04-18 02:18:06.698199,2021-04-18 02:18:06.699112
reader1,2021-04-18 02:18:06.695755,2021-04-18 02:18:06.699131,2021-04-18 02:18:06.700335
reader1,2021-04-18 02:18:06.699561,2021-04-18 02:18:06.700556,2021-04-18 02:18:06.701903
reader1,2021-04-18 02:18:06.699561,2021-04-18 02:18:06.701944,2021-04-18 02:18:06.703065
reader1,2021-04-18 02:18:06.699561,2021-04-18 02:18:06.703082,2021-04-18 02:18:06.703911
reader1,2021-04-18 02:18:06.703371,2021-04-18 02:18:06.703929,2021-04-18 02:18:06.704990
reader1,2021-04-18 02:18:06.703371,2021-04-18 02:18:06.705014,2021-04-18 02:18:06.706141
reader1,2021-04-18 02:18:06.703371,2021-04-18 02:18:06.706187,2021-04-18 02:18:06.707176
reader1,2021-04-18 02:18:06.706675,2021-04-18 02:18:06.707383,2021-04-18 02:18:06.708579
reader1,2021-04-18 02:18:06.719405,2021-04-18 02:18:06.720664,2021-04-18 02:18:06.721886
reader1,2021-04-18 02:18:06.719405,2021-04-18 02:18:06.722035,2021-04-18 02:18:06.722936
reader1,2021-04-18 02:18:06.722785,2021-04-18 02:18:06.722957,2021-04-18 02:18:06.724180
reader1,2021-04-18 02:18:06.722785,2021-04-18 02:18:06.724197,2021-04-18 02:18:06.725358
reader1,2021-04-18 02:18:06.722785,2021-04-18 02:18:06.725516,2021-04-18 02:18:06.726767
reader1,2021-04-18 02:18:06.726604,2021-04-18 02:18:06.726825,2021-04-18 02:18:06.728376
reader1,2021-04-18 02:18:06.726604,2021-04-18 02:18:06.728401,2021-04-18 02:18:06.730537
reader1,2021-04-18 02:18:06.729546,2021-04-18 02:18:06.730554,2021-04-18 02:18:06.732170
reader1,2021-04-18 02:18:06.729546,2021-04-18 02:18:06.732192,2021-04-18 02:18:06.733294
reader1,2021-04-18 02:18:06.729546,2021-04-18 02:18:06.733311,2021-04-18 02:18:06.734446
